Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Grant - Rentricity,https://www.crunchbase.com/funding_round/rentricity-grant--3c267952,Rentricity,https://www.crunchbase.com/organization/rentricity,Grant,"$82,380","Oct 7, 2011",,,No,1,
Grant - Emerging Energy and Transport Solutions,https://www.crunchbase.com/funding_round/emerging-energy-and-transport-solutions-grant--b449864c,Emerging Energy and Transport Solutions,https://www.crunchbase.com/organization/emerging-energy-and-transport-solutions,Grant,"$245,000","Oct 4, 2011",,,No,1,
Grant - Solid Cell,https://www.crunchbase.com/funding_round/solid-cell-grant--0a1a1681,Solid Cell,https://www.crunchbase.com/organization/solid-cell,Grant,"$200,000","Oct 4, 2011",,,No,1,
Grant - Fuss & O Neill,https://www.crunchbase.com/funding_round/fuss-o-neill-grant--48266797,Fuss & O Neill,https://www.crunchbase.com/organization/fuss-o-neill,Grant,"$99,541","Sep 21, 2011",,,No,1,
Grant - Sojitz Corporation of America,https://www.crunchbase.com/funding_round/sojitz-corporation-of-america-grant--b44dbe03,Sojitz Corporation of America,https://www.crunchbase.com/organization/sojitz-corporation-of-america,Grant,"$228,060","Sep 21, 2011",,,No,1,
Grant - Consert,https://www.crunchbase.com/funding_round/consert-grant--14245f48,Consert,https://www.crunchbase.com/organization/consert,Grant,"$119,955","Sep 6, 2011",,,No,1,
Grant - Equity Office,https://www.crunchbase.com/funding_round/equity-office-grant--54fb596c,Equity Office,https://www.crunchbase.com/organization/equity-office,Grant,"$26,596","Aug 25, 2011",,,No,1,
Grant - Golub Corporation,https://www.crunchbase.com/funding_round/golub-corporation-grant--51c0ec02,Golub Corporation,https://www.crunchbase.com/organization/golub-corporation,Grant,"$46,160","Aug 16, 2011",,,No,1,
Grant - Electric Transportation Applications,https://www.crunchbase.com/funding_round/electric-transportation-applications-grant--e3761524,Electric Transportation Applications,https://www.crunchbase.com/organization/electric-transportation-applications,Grant,"$4,625","Aug 10, 2011",,,No,1,
Grant - Shurepower,https://www.crunchbase.com/funding_round/shurepower-grant--29de96ae,Shurepower,https://www.crunchbase.com/organization/shurepower,Grant,"$249,500","Jul 29, 2011",,,No,1,
Grant - Precision Electro Minerals Co.,https://www.crunchbase.com/funding_round/precision-electro-minerals-co-grant--5e238d7f,Precision Electro Minerals Co.,https://www.crunchbase.com/organization/precision-electro-minerals-co,Grant,"$78,280","Jul 22, 2011",,,No,1,
Grant - Ener-G-Rotors,https://www.crunchbase.com/funding_round/ener-g-rotors-grant--f0fe1ed6,Ener-G-Rotors,https://www.crunchbase.com/organization/ener-g-rotors,Grant,"$655,000","Jul 12, 2011",,,No,1,
Grant - Sensorcon,https://www.crunchbase.com/funding_round/sensorcon-grant--88c57ed0,Sensorcon,https://www.crunchbase.com/organization/sensorcon,Grant,"$287,520","Jun 29, 2011",,,No,1,
Grant - Wind Products,https://www.crunchbase.com/funding_round/wind-products-grant--a6272148,Wind Products,https://www.crunchbase.com/organization/wind-products,Grant,"$48,517","Jun 16, 2011",,,No,1,
Grant - microGen Systems,https://www.crunchbase.com/funding_round/microgen-systems-2-grant--43b25a7e,microGen Systems,https://www.crunchbase.com/organization/microgen-systems-2,Grant,"$739,355","Jun 13, 2011",,,No,1,
Grant - Environmental Energy Technologies,https://www.crunchbase.com/funding_round/environmental-energy-technologies-grant--3dafaf6e,Environmental Energy Technologies,https://www.crunchbase.com/organization/environmental-energy-technologies,Grant,"$270,084","Jun 8, 2011",,,No,1,
Grant - Fisonic Energy Solutions,https://www.crunchbase.com/funding_round/fisonic-energy-solutions-grant--a596c8f7,Fisonic Energy Solutions,https://www.crunchbase.com/organization/fisonic-energy-solutions,Grant,"$200,999","Jun 8, 2011",,,No,1,
Grant - Prism Solar Technologies,https://www.crunchbase.com/funding_round/prism-solar-technologies-grant--e161f68f,Prism Solar Technologies,https://www.crunchbase.com/organization/prism-solar-technologies,Grant,"$189,960","Jun 8, 2011",,,No,1,
Grant - United Environment and Energy,https://www.crunchbase.com/funding_round/united-environment-and-energy-grant--a452bdb3,United Environment and Energy,https://www.crunchbase.com/organization/united-environment-and-energy,Grant,"$299,999","May 27, 2011",,,No,1,
Grant - Verdant Power,https://www.crunchbase.com/funding_round/verdant-power-grant--28e33362,Verdant Power,https://www.crunchbase.com/organization/verdant-power,Grant,"$1,300,000","May 27, 2011",,,No,1,
Grant - Gas Technology Energy Concepts,https://www.crunchbase.com/funding_round/gas-technology-energy-concepts-grant--91e1643c,Gas Technology Energy Concepts,https://www.crunchbase.com/organization/gas-technology-energy-concepts,Grant,"$181,000","May 16, 2011",,,No,1,
Grant - Impact Technologies,https://www.crunchbase.com/funding_round/impact-technologies-2-grant--7a63d709,Impact Technologies,https://www.crunchbase.com/organization/impact-technologies-2,Grant,"$99,766","Apr 15, 2011",,,No,1,
Grant - Electrical Power WorX,https://www.crunchbase.com/funding_round/electrical-power-worx-grant--3a7b24a8,Electrical Power WorX,https://www.crunchbase.com/organization/electrical-power-worx,Grant,"$910,731","Apr 7, 2011",,,No,1,
Grant - Poseidon Systems,https://www.crunchbase.com/funding_round/poseidon-systems-grant--264dbbd9,Poseidon Systems,https://www.crunchbase.com/organization/poseidon-systems,Grant,"$200,000","Apr 5, 2011",,,No,1,
Grant - Energy Curtailment Specialists,https://www.crunchbase.com/funding_round/energy-curtailment-specialists-grant--7eef0bb2,Energy Curtailment Specialists,https://www.crunchbase.com/organization/energy-curtailment-specialists,Grant,"$50,000","Mar 31, 2011",,,No,1,
Grant - Hollingsworth & Vose,https://www.crunchbase.com/funding_round/hollingsworth-vose-grant--67924aad,Hollingsworth & Vose,https://www.crunchbase.com/organization/hollingsworth-vose,Grant,"$119,964","Mar 31, 2011",,,No,1,
Grant - Energywise Partners,https://www.crunchbase.com/funding_round/energywise-partners-grant--2d280f36,Energywise Partners,https://www.crunchbase.com/organization/energywise-partners,Grant,"$200,000","Mar 31, 2011",,,No,1,
Grant - KLD Associates,https://www.crunchbase.com/funding_round/kld-associates-inc-grant--e54d1db6,KLD Associates,https://www.crunchbase.com/organization/kld-associates-inc,Grant,"$376,275","Mar 24, 2011",,,No,1,
Grant - Expansion Energy,https://www.crunchbase.com/funding_round/expansion-energy-grant--c1b51d9d,Expansion Energy,https://www.crunchbase.com/organization/expansion-energy,Grant,"$95,000","Mar 24, 2011",,,No,1,
Grant - MechX Engineering,https://www.crunchbase.com/funding_round/mechx-engineering-grant--5d2d5184,MechX Engineering,https://www.crunchbase.com/organization/mechx-engineering,Grant,"$49,770","Mar 23, 2011",,,No,1,
Grant - Folsom Technologies International,https://www.crunchbase.com/funding_round/folsom-technologies-international-llc-grant--fbd8c8e2,Folsom Technologies International,https://www.crunchbase.com/organization/folsom-technologies-international-llc,Grant,"$500,000","Mar 23, 2011",,,No,1,
Grant - PrecisionFlow Technologies,https://www.crunchbase.com/funding_round/precisionflow-technologies-grant--c6cbc91b,PrecisionFlow Technologies,https://www.crunchbase.com/organization/precisionflow-technologies,Grant,"$1,448,899","Mar 22, 2011",,,No,1,
Grant - Ecovative Design,https://www.crunchbase.com/funding_round/ecovative-designs-grant--9ff68c40,Ecovative Design,https://www.crunchbase.com/organization/ecovative-designs,Grant,"$441,179","Mar 22, 2011",,,No,1,
Grant - Group4 Labs,https://www.crunchbase.com/funding_round/group4-labs-grant--8755d992,Group4 Labs,https://www.crunchbase.com/organization/group4-labs,Grant,"$560,546","Mar 22, 2011",,,No,1,
Grant - Power Drives,https://www.crunchbase.com/funding_round/power-drives-grant--27e34ad5,Power Drives,https://www.crunchbase.com/organization/power-drives,Grant,"$250,000","Mar 22, 2011",,,No,1,
Grant - Orthogonal,https://www.crunchbase.com/funding_round/orthogonal-grant--9287ad49,Orthogonal,https://www.crunchbase.com/organization/orthogonal,Grant,"$196,000","Mar 16, 2011",,,No,1,
Grant - NYS Electric & Gas,https://www.crunchbase.com/funding_round/nys-electric-gas-corp-grant--8f177ea8,NYS Electric & Gas,https://www.crunchbase.com/organization/nys-electric-gas-corp,Grant,"$1,000,000","Mar 16, 2011",,,No,1,
Grant - AWS Truepower,https://www.crunchbase.com/funding_round/aws-scientific-inc-grant--ee4de0c3,AWS Truepower,https://www.crunchbase.com/organization/aws-scientific-inc,Grant,"$663,205","Mar 14, 2011",,,No,1,
Grant - MTECH Laboratories,https://www.crunchbase.com/funding_round/mtech-laboratories-grant--ac413de6,MTECH Laboratories,https://www.crunchbase.com/organization/mtech-laboratories,Grant,"$300,000","Mar 9, 2011",,,No,1,
Grant - PBC Tech,https://www.crunchbase.com/funding_round/pbc-tech-grant--d76927a6,PBC Tech,https://www.crunchbase.com/organization/pbc-tech,Grant,"$200,000","Mar 8, 2011",,,No,1,
Grant - Greenfield Manufacturing,https://www.crunchbase.com/funding_round/greenfield-manufacturing-grant--1b875db3,Greenfield Manufacturing,https://www.crunchbase.com/organization/greenfield-manufacturing,Grant,"$179,853","Feb 23, 2011",,,No,1,
Grant - Ultra Life Batteries,https://www.crunchbase.com/funding_round/ultra-life-batteries-grant--82335e33,Ultra Life Batteries,https://www.crunchbase.com/organization/ultra-life-batteries,Grant,"$393,362","Feb 4, 2011",,,No,1,
Grant - General Motors,https://www.crunchbase.com/funding_round/general-motors-grant--acda9363,General Motors,https://www.crunchbase.com/organization/general-motors,Grant,"$150,922","Feb 1, 2011",,,No,1,
Grant - The Radiant Store,https://www.crunchbase.com/funding_round/the-radiant-store-grant--28da33c1,The Radiant Store,https://www.crunchbase.com/organization/the-radiant-store,Grant,"$182,493","Jan 25, 2011",,,No,1,
Grant - GI Endurant,https://www.crunchbase.com/funding_round/gi-endurant-grant--6b54e314,GI Endurant,https://www.crunchbase.com/organization/gi-endurant,Grant,"$157,189","Jan 20, 2011",,,No,1,
Grant - Ioxus,https://www.crunchbase.com/funding_round/ioxus-grant--7e19db93,Ioxus,https://www.crunchbase.com/organization/ioxus,Grant,"$200,000","Jan 5, 2011",,,No,1,
Grant - ThinkEco,https://www.crunchbase.com/funding_round/thinkeco-grant--aef7be95,ThinkEco,https://www.crunchbase.com/organization/thinkeco,Grant,"$199,550","Dec 31, 2010",,,No,1,
Grant - Energy Research Company,https://www.crunchbase.com/funding_round/energy-research-company-inc-grant--0ae5be6e,Energy Research Company,https://www.crunchbase.com/organization/energy-research-company-inc,Grant,"$249,974","Dec 15, 2010",,,No,1,
Grant - Kapsch Trafficcom,https://www.crunchbase.com/funding_round/kapsch-trafficcom-grant--4d35910e,Kapsch Trafficcom,https://www.crunchbase.com/organization/kapsch-trafficcom,Grant,"$309,727","Dec 8, 2010",,,No,1,
Grant - Dynamic Construction Of Northern New York,https://www.crunchbase.com/funding_round/dynamic-construction-of-northern-new-york-grant--773f7d0d,Dynamic Construction Of Northern New York,https://www.crunchbase.com/organization/dynamic-construction-of-northern-new-york,Grant,"$13,500","Dec 8, 2010",,,No,1,
Grant - MJ Mechanical Services,https://www.crunchbase.com/funding_round/mj-mechanical-services-grant--167aaab2,MJ Mechanical Services,https://www.crunchbase.com/organization/mj-mechanical-services,Grant,"$249,323","Nov 23, 2010",,,No,1,
Grant - Fulton Companies,https://www.crunchbase.com/funding_round/fulton-companies-grant--21914a75,Fulton Companies,https://www.crunchbase.com/organization/fulton-companies,Grant,"$75,000","Nov 22, 2010",,,No,1,
Grant - Autronic Plastics,https://www.crunchbase.com/funding_round/autronic-plastics-grant--e232bdc8,Autronic Plastics,https://www.crunchbase.com/organization/autronic-plastics,Grant,"$126,233","Nov 17, 2010",,,No,1,
Grant - ZeroPoint Clean Tech,https://www.crunchbase.com/funding_round/zeropoint-clean-tech-grant--a969d39e,ZeroPoint Clean Tech,https://www.crunchbase.com/organization/zeropoint-clean-tech,Grant,"$180,000","Nov 15, 2010",,,No,1,
Grant - Graphenix Development,https://www.crunchbase.com/funding_round/graphenix-development-grant--52fa594c,Graphenix Development,https://www.crunchbase.com/organization/graphenix-development,Grant,"$516,089","Nov 15, 2010",,,No,1,
Grant - Vnomics,https://www.crunchbase.com/funding_round/vnomics-grant--6469a796,Vnomics,https://www.crunchbase.com/organization/vnomics,Grant,"$200,000","Nov 15, 2010",,,No,1,
Grant - Intertek Testing Services,https://www.crunchbase.com/funding_round/intertek-testing-services-grant--1cfa7025,Intertek Testing Services,https://www.crunchbase.com/organization/intertek-testing-services,Grant,"$4,400,000","Nov 2, 2010",,,No,1,
Grant - Bright Power,https://www.crunchbase.com/funding_round/bright-power-grant--926fb61e,Bright Power,https://www.crunchbase.com/organization/bright-power,Grant,"$25,000","Nov 1, 2010",,,No,1,
Grant - CDH Energy Corporation,https://www.crunchbase.com/funding_round/cdh-energy-corporation-grant--45b2eb16,CDH Energy Corporation,https://www.crunchbase.com/organization/cdh-energy-corporation,Grant,"$580,000","Oct 7, 2010",,,No,1,
Grant - Newport Ventures,https://www.crunchbase.com/funding_round/newport-ventures-grant--b1f59559,Newport Ventures,https://www.crunchbase.com/organization/newport-ventures,Grant,"$906,297","Oct 7, 2010",,,No,1,
Grant - Magnolia Solar,https://www.crunchbase.com/funding_round/magnolia-solar-grant--674fb639,Magnolia Solar,https://www.crunchbase.com/organization/magnolia-solar,Grant,"$249,999","Oct 6, 2010",,,No,1,
Grant - Telvent USA,https://www.crunchbase.com/funding_round/telvent-usa-grant--4f6e6ca4,Telvent USA,https://www.crunchbase.com/organization/telvent-usa,Grant,"$10,223","Oct 1, 2010",,,No,1,
Grant - LCE BioEnergy,https://www.crunchbase.com/funding_round/lce-bioenergy-llc-grant--2d25d076,LCE BioEnergy,https://www.crunchbase.com/organization/lce-bioenergy-llc,Grant,"$50,000","Sep 29, 2010",,,No,1,
Grant - Cerion Enterprises,https://www.crunchbase.com/funding_round/cerion-enterprises-grant--6a6cc29d,Cerion Enterprises,https://www.crunchbase.com/organization/cerion-enterprises,Grant,"$199,967","Sep 29, 2010",,,No,1,
Grant - RNY Solar,https://www.crunchbase.com/funding_round/rny-solar-grant--5bb859d8,RNY Solar,https://www.crunchbase.com/organization/rny-solar,Grant,"$205,047","Sep 27, 2010",,,No,1,
Grant - Dayton T. Brown,https://www.crunchbase.com/funding_round/dayton-t-brown-inc-grant--fc23e53a,Dayton T. Brown,https://www.crunchbase.com/organization/dayton-t-brown-inc,Grant,"$92,935","Sep 22, 2010",,,No,1,
Grant - Impact Technologies,https://www.crunchbase.com/funding_round/impact-technologies-2-grant--8a9da44c,Impact Technologies,https://www.crunchbase.com/organization/impact-technologies-2,Grant,"$122,599","Sep 21, 2010",,,No,1,
Grant - EMG International,https://www.crunchbase.com/funding_round/emg-international-grant--cd53cef7,EMG International,https://www.crunchbase.com/organization/emg-international,Grant,"$347,732","Sep 13, 2010",,,No,1,
Grant - MINI ,https://www.crunchbase.com/funding_round/mini-llc-grant--94bffaf4,MINI ,https://www.crunchbase.com/organization/mini-llc,Grant,"$500,000","Sep 13, 2010",,,No,1,
Grant - EnerVault,https://www.crunchbase.com/funding_round/enervault-grant--8751cada,EnerVault,https://www.crunchbase.com/organization/enervault,Grant,"$300,000","Sep 7, 2010",,,No,1,
Grant - SONO-Tek Corporation,https://www.crunchbase.com/funding_round/sono-tek-corporation-grant--1c24d951,SONO-Tek Corporation,https://www.crunchbase.com/organization/sono-tek-corporation,Grant,"$74,516","Sep 2, 2010",,,No,1,
Grant - New West Technologies,https://www.crunchbase.com/funding_round/new-west-technologies-grant--0a607721,New West Technologies,https://www.crunchbase.com/organization/new-west-technologies,Grant,"$79,138","Sep 2, 2010",,,No,1,
Grant - ZeroPoint Clean Tech,https://www.crunchbase.com/funding_round/zeropoint-clean-tech-grant--c2446fa7,ZeroPoint Clean Tech,https://www.crunchbase.com/organization/zeropoint-clean-tech,Grant,"$1,500,000","Sep 2, 2010",,,No,1,
Grant - NY-BEST,https://www.crunchbase.com/funding_round/ny-best-grant--b1879852,NY-BEST,https://www.crunchbase.com/organization/ny-best,Grant,"$11,045,000","Aug 25, 2010",,,No,1,
Grant - Rhythm Engineering,https://www.crunchbase.com/funding_round/rhythm-engineering-grant--d56d5607,Rhythm Engineering,https://www.crunchbase.com/organization/rhythm-engineering,Grant,"$274,702","Aug 11, 2010",,,No,1,
Grant - Intelligent Imaging Systems,https://www.crunchbase.com/funding_round/intelligent-imaging-systems-grant--b8b5e31d,Intelligent Imaging Systems,https://www.crunchbase.com/organization/intelligent-imaging-systems,Grant,"$297,563","Aug 3, 2010",,,No,1,
Grant - MTI Microfuel Cells,https://www.crunchbase.com/funding_round/mti-microfuel-cells-grant--021579a4,MTI Microfuel Cells,https://www.crunchbase.com/organization/mti-microfuel-cells,Grant,"$295,950","Jul 27, 2010",,,No,1,
Grant - Electrical Power WorX,https://www.crunchbase.com/funding_round/electrical-power-worx-grant--b347b334,Electrical Power WorX,https://www.crunchbase.com/organization/electrical-power-worx,Grant,"$144,145","Jul 16, 2010",,,No,1,
Grant - Rigidized Metals Corporation,https://www.crunchbase.com/funding_round/rigidized-metals-corporation-grant--313b0f2a,Rigidized Metals Corporation,https://www.crunchbase.com/organization/rigidized-metals-corporation,Grant,"$60,000","Jul 8, 2010",,,No,1,
Grant - Thermo Control Heating Systems,https://www.crunchbase.com/funding_round/thermo-control-heating-systems-grant--c13568af,Thermo Control Heating Systems,https://www.crunchbase.com/organization/thermo-control-heating-systems,Grant,"$307,417","Jul 8, 2010",,,No,1,
Grant - Ecovative Design,https://www.crunchbase.com/funding_round/ecovative-designs-grant--c00ba3a5,Ecovative Design,https://www.crunchbase.com/organization/ecovative-designs,Grant,"$140,000","Jun 29, 2010",,,No,1,
Grant - August Ninth Analyses,https://www.crunchbase.com/funding_round/august-ninth-analyses-grant--6954bc54,August Ninth Analyses,https://www.crunchbase.com/organization/august-ninth-analyses,Grant,"$75,000","Jun 28, 2010",,,No,1,
Grant - V&R Energy Systems Research,https://www.crunchbase.com/funding_round/v-r-energy-systems-research-grant--8a4d415b,V&R Energy Systems Research,https://www.crunchbase.com/organization/v-r-energy-systems-research,Grant,"$300,000","Jun 24, 2010",,,No,1,
Grant - Shurepower,https://www.crunchbase.com/funding_round/shurepower-grant--de1707be,Shurepower,https://www.crunchbase.com/organization/shurepower,Grant,"$280,000","Jun 24, 2010",,,No,1,
Grant - Evident Technologies,https://www.crunchbase.com/funding_round/evident-technologies-grant--9a47a9b2,Evident Technologies,https://www.crunchbase.com/organization/evident-technologies,Grant,"$75,000","Jun 24, 2010",,,No,1,
Grant - Ener-G-Rotors,https://www.crunchbase.com/funding_round/ener-g-rotors-grant--3dec4a07,Ener-G-Rotors,https://www.crunchbase.com/organization/ener-g-rotors,Grant,"$299,000","Jun 15, 2010",,,No,1,
Grant - GeoEnergy Enterprises,https://www.crunchbase.com/funding_round/geoenergy-enterprises-grant--a761b092,GeoEnergy Enterprises,https://www.crunchbase.com/organization/geoenergy-enterprises,Grant,"$169,202","Jun 3, 2010",,,No,1,
Grant - Rentricity,https://www.crunchbase.com/funding_round/rentricity-grant--c1070275,Rentricity,https://www.crunchbase.com/organization/rentricity,Grant,"$24,890","Jun 3, 2010",,,No,1,
Grant - Excelerant Ceramics,https://www.crunchbase.com/funding_round/excelerant-ceramics-grant--d4d39e3d,Excelerant Ceramics,https://www.crunchbase.com/organization/excelerant-ceramics,Grant,"$60,325","Jun 2, 2010",,,No,1,
Grant - Beacon Power,https://www.crunchbase.com/funding_round/beacon-power-grant--f883f4e8,Beacon Power,https://www.crunchbase.com/organization/beacon-power,Grant,"$1,800,000","May 18, 2010",,,No,1,
Grant - United Environment and Energy,https://www.crunchbase.com/funding_round/united-environment-and-energy-grant--1c840cce,United Environment and Energy,https://www.crunchbase.com/organization/united-environment-and-energy,Grant,"$74,990","May 14, 2010",,,No,1,
Grant - Mohawk Innovative Technology,https://www.crunchbase.com/funding_round/mohawk-innovative-technology-inc-grant--b517e1ee,Mohawk Innovative Technology,https://www.crunchbase.com/organization/mohawk-innovative-technology-inc,Grant,"$74,491","May 4, 2010",,,No,1,
Grant - Autronic Plastics,https://www.crunchbase.com/funding_round/autronic-plastics-grant--3f914648,Autronic Plastics,https://www.crunchbase.com/organization/autronic-plastics,Grant,"$150,000","Apr 19, 2010",,,No,1,
Grant - EMG International,https://www.crunchbase.com/funding_round/emg-international-grant--b3371037,EMG International,https://www.crunchbase.com/organization/emg-international,Grant,"$82,623","Apr 9, 2010",,,No,1,
Grant - Solid Cell,https://www.crunchbase.com/funding_round/solid-cell-grant--e36df130,Solid Cell,https://www.crunchbase.com/organization/solid-cell,Grant,"$250,000","Apr 8, 2010",,,No,1,
Grant - Solartech Renewables,https://www.crunchbase.com/funding_round/solartech-renewables-grant--d4ac54eb,Solartech Renewables,https://www.crunchbase.com/organization/solartech-renewables,Grant,"$1,500,000","Apr 1, 2010",,,No,1,
Grant - New West Technologies,https://www.crunchbase.com/funding_round/new-west-technologies-grant--4ea76678,New West Technologies,https://www.crunchbase.com/organization/new-west-technologies,Grant,"$298,686","Mar 30, 2010",,,No,1,
Grant - Taconic Energy,https://www.crunchbase.com/funding_round/taconic-energy-grant--4dd54126,Taconic Energy,https://www.crunchbase.com/organization/taconic-energy,Grant,"$177,508","Mar 30, 2010",,,No,1,
Grant - ECR International,https://www.crunchbase.com/funding_round/ecr-international-grant--125b57ce,ECR International,https://www.crunchbase.com/organization/ecr-international,Grant,"$241,257","Mar 30, 2010",,,No,1,
Grant - Continuous Live Data,https://www.crunchbase.com/funding_round/continuous-live-data-grant--918aff2d,Continuous Live Data,https://www.crunchbase.com/organization/continuous-live-data,Grant,"$349,995","Mar 24, 2010",,,No,1,
Grant - PAR Government Systems,https://www.crunchbase.com/funding_round/par-government-systems-corp-grant--5977149f,PAR Government Systems,https://www.crunchbase.com/organization/par-government-systems-corp,Grant,"$500,000","Mar 19, 2010",,,No,1,
Grant - HydroQual Environmental Engineers & Scie,https://www.crunchbase.com/funding_round/hydroqual-environmental-engineers-scie-grant--bf634276,HydroQual Environmental Engineers & Scie,https://www.crunchbase.com/organization/hydroqual-environmental-engineers-scie,Grant,"$273,436","Mar 15, 2010",,,No,1,
Grant - ENrG,https://www.crunchbase.com/funding_round/enrg-incorporated-grant--b005fea3,ENrG,https://www.crunchbase.com/organization/enrg-incorporated,Grant,"$294,362","Mar 15, 2010",,,No,1,
Grant - Comfortex  ,https://www.crunchbase.com/funding_round/comfortex-corporation-grant--81a835cb,Comfortex  ,https://www.crunchbase.com/organization/comfortex-corporation,Grant,"$350,000","Mar 11, 2010",,,No,1,
Grant - Solar Metrology,https://www.crunchbase.com/funding_round/solar-metrology-grant--17a93996,Solar Metrology,https://www.crunchbase.com/organization/solar-metrology,Grant,"$200,000","Mar 9, 2010",,,No,1,
Grant - Selux  ,https://www.crunchbase.com/funding_round/selux-corporation-grant--d568f8a2,Selux  ,https://www.crunchbase.com/organization/selux-corporation,Grant,"$183,222","Mar 9, 2010",,,No,1,
Grant - Americarb,https://www.crunchbase.com/funding_round/americarb-grant--48ef5735,Americarb,https://www.crunchbase.com/organization/americarb,Grant,"$150,000","Mar 5, 2010",,,No,1,
Grant - Transparent Materials,https://www.crunchbase.com/funding_round/transparent-materials-grant--31f7b4fa,Transparent Materials,https://www.crunchbase.com/organization/transparent-materials,Grant,"$221,533","Feb 25, 2010",,,No,1,
Grant - Electrical Power WorX,https://www.crunchbase.com/funding_round/electrical-power-worx-grant--2769f356,Electrical Power WorX,https://www.crunchbase.com/organization/electrical-power-worx,Grant,"$113,963","Feb 18, 2010",,,No,1,
Grant - Spectrawatt,https://www.crunchbase.com/funding_round/spectrawatt-grant--807bb15e,Spectrawatt,https://www.crunchbase.com/organization/spectrawatt,Grant,"$90,500","Feb 18, 2010",,,No,1,
Grant - United Semiconductors,https://www.crunchbase.com/funding_round/united-semiconductors-grant--3e2d857c,United Semiconductors,https://www.crunchbase.com/organization/united-semiconductors,Grant,"$125,000","Feb 18, 2010",,,No,1,
"Grant - McNamee, Lochner, Titus & Williams",https://www.crunchbase.com/funding_round/mcnamee-lochner-titus-williams-grant--bab30833,"McNamee, Lochner, Titus & Williams",https://www.crunchbase.com/organization/mcnamee-lochner-titus-williams,Grant,"$30,000","Feb 3, 2010",,,No,1,
Grant - ILSA Machines Corporation (Columbia Dry),https://www.crunchbase.com/funding_round/ilsa-machines-corporation-columbia-dry-grant--1d2486bc,ILSA Machines Corporation (Columbia Dry),https://www.crunchbase.com/organization/ilsa-machines-corporation-columbia-dry,Grant,"$288,615","Jan 28, 2010",,,No,1,
Grant - Ceralink,https://www.crunchbase.com/funding_round/ceralink-grant--2ea17898,Ceralink,https://www.crunchbase.com/organization/ceralink,Grant,"$439,154","Jan 19, 2010",,,No,1,
Grant - PBC Tech,https://www.crunchbase.com/funding_round/pbc-tech-grant--b375ddc6,PBC Tech,https://www.crunchbase.com/organization/pbc-tech,Grant,"$249,441","Dec 29, 2009",,,No,1,
"Grant - Caterpillar, Inc",https://www.crunchbase.com/funding_round/caterpillar-inc-grant--aeffcefb,"Caterpillar, Inc",https://www.crunchbase.com/organization/caterpillar-inc,Grant,"$147,500","Dec 19, 2009",,,No,1,
Grant - SOMS Technologies,https://www.crunchbase.com/funding_round/soms-technologies-grant--8117029c,SOMS Technologies,https://www.crunchbase.com/organization/soms-technologies,Grant,"$6,720","Dec 14, 2009",,,No,1,
Grant - Anne Compton Savage,https://www.crunchbase.com/funding_round/anne-compton-savage-grant--3cc8c5b6,Anne Compton Savage,https://www.crunchbase.com/organization/anne-compton-savage,Grant,"$25,000","Dec 8, 2009",,,No,1,
Grant - Locus Energy,https://www.crunchbase.com/funding_round/locus-energy-grant--dce29685,Locus Energy,https://www.crunchbase.com/organization/locus-energy,Grant,"$246,233","Dec 2, 2009",,,No,1,
Grant - Torrey Pines Research,https://www.crunchbase.com/funding_round/torrey-pines-research-grant--b2533010,Torrey Pines Research,https://www.crunchbase.com/organization/torrey-pines-research,Grant,"$250,000","Nov 20, 2009",,,No,1,
Grant - Gotham Greens,https://www.crunchbase.com/funding_round/gotham-greens-grant--a9a03398,Gotham Greens,https://www.crunchbase.com/organization/gotham-greens,Grant,"$399,100","Nov 10, 2009",,,No,1,
Grant - Aymont Technology,https://www.crunchbase.com/funding_round/aymont-technology-grant--dd2d8f01,Aymont Technology,https://www.crunchbase.com/organization/aymont-technology,Grant,"$75,000","Nov 6, 2009",,,No,1,
Grant - Durable Machinery Company,https://www.crunchbase.com/funding_round/durable-machinery-company-grant--e5e64b0b,Durable Machinery Company,https://www.crunchbase.com/organization/durable-machinery-company,Grant,"$25,000","Nov 6, 2009",,,No,1,
Grant - Magnolia Solar,https://www.crunchbase.com/funding_round/magnolia-solar-grant--e84571f0,Magnolia Solar,https://www.crunchbase.com/organization/magnolia-solar,Grant,"$999,986","Nov 4, 2009",,,No,1,
Grant - iCone Products,https://www.crunchbase.com/funding_round/icone-products-grant--d1908b7e,iCone Products,https://www.crunchbase.com/organization/icone-products,Grant,"$197,999","Nov 2, 2009",,,No,1,
Grant - Apex Wind Energy,https://www.crunchbase.com/funding_round/apex-wind-energy-grant--85591e34,Apex Wind Energy,https://www.crunchbase.com/organization/apex-wind-energy,Grant,"$140,000","Nov 2, 2009",,,No,1,
Grant - United Environment and Energy,https://www.crunchbase.com/funding_round/united-environment-and-energy-grant--b7cd91c9,United Environment and Energy,https://www.crunchbase.com/organization/united-environment-and-energy,Grant,"$343,030","Oct 27, 2009",,,No,1,
Grant - Ioxus,https://www.crunchbase.com/funding_round/ioxus-grant--98e5267a,Ioxus,https://www.crunchbase.com/organization/ioxus,Grant,"$200,000","Oct 19, 2009",,,No,1,
